,Unnamed: 0,#Id,age,age_68L,age_68U,age_95L,age_95U,mass,mass_68L,mass_68U,mass_95L,mass_95U,logg,logg_68L,logg_68U,logg_95L,logg_95U,rad,rad_68L,rad_68U,rad_95L,rad_95U,logrho,logrho_68L,logrho_68U,logrho_95L,logrho_95U,mbol,mbol_68L,mbol_68U,mbol_95L,mbol_95U,Kepler,Kepler_68L,Kepler_68U,Kepler_95L,Kepler_95U,g,g_68L,g_68U,g_95L,g_95U,r,r_68L,r_68U,r_95L,r_95U,i,i_68L,i_68U,i_95L,i_95U,z,z_68L,z_68U,z_95L,z_95U,DDO51_finf,DDO51_finf_68L,DDO51_finf_68U,DDO51_finf_95L,DDO51_finf_95U,M_j,J_68L,J_68U,J_95L,J_95U,M_h,H_68L,H_68U,H_95L,H_95U,M_ks,Ks_68L,Ks_68U,Ks_95L,Ks_95U,W1,W1_68L,W1_68U,W1_95L,W1_95U,W2,W2_68L,W2_68U,W2_95L,W2_95U,W3,W3_68L,W3_68U,W3_95L,W3_95U,W4,W4_68L,W4_68U,W4_95L,W4_95U,Av,Av_68L,Av_68U,Av_95L,Av_95U,mu0,mu0_68L,mu0_68U,mu0_95L,mu0_95U,dist,dist_68L,dist_68U,dist_95L,dist_95U,nfil,fils,nmx,nmx_err,dnu,dnu_err,Teff,Teff_err,Glat,Glon,feh,feh_err,alpha,m_seismo,logAge,B,BDnu,Bnumax,Nseismo,S,SDnu,Snumax,Y,YDnu,Ynumax,e_BDnu,e_Bnumax,e_SDnu,e_Snumax,e_YDnu,e_Ynumax,Z,Aks,Ks,Aj,J,Ah,H,L,logL,logT,sig_M,est_type
116,,212344169,8.8146,4.4085,17.2933,2.3004,31.4991,0.9136,0.7539,1.1172,0.6433,1.3657,2.2067,2.1857,2.2274,2.1668,2.247,12.2169,11.2421,13.3411,10.5221,14.5758,-3.3192,-3.3535,-3.2869,-3.3884,-3.2589,0.1203,-0.0887,0.3184,-0.2998,0.4961,0.2313,0.0149,0.436,-0.2038,0.6271,0.9381,0.712,1.1512,0.4781,1.3745,0.1751,-0.0422,0.3806,-0.2614,0.5709,-0.0856,-0.2982,0.1158,-0.512,0.2981,-0.227,-0.436,-0.0291,-0.646,0.1467,0.6399,0.4159,0.8517,0.1856,1.0712,-1.3023,-1.5063,-1.1091,-1.7107,-0.9451,-1.8563,-2.0537,-1.6694,-2.2515,-1.5165,-1.933,-2.1295,-1.7468,-2.3268,-1.5959,-1.971,-2.1672,-1.7853,-2.3641,-1.635,-1.926,-2.1216,-1.7408,-2.3176,-1.5877,-2.009,-2.2047,-1.824,-2.4008,-1.6738,-2.0241,-2.2193,-1.8393,-2.4148,-1.6894,0.8265,-0.5091,2.3292,-1.3038,3.8092,11.4961,11.1873,11.7774,10.9002,11.9857,1991.7226,1727.653,2267.1815,1513.6747,2495.4151,3,JHKs,21.42,1.0872,2.776,0.1146,4579,100,45.988,313.254,-1.076,0.2,-99.9,1.3186481328,9.9452026091,1,2.776,21.42,2,0,-99.9,-99.9,1,2.76,21.2,0.071,0.61,-99.9,-99.9,0.09,0.9,1.4563430985,0.094221,9.657321,0.233073,10.426873,0.157035,9.796835,2.26277588547e+28,1.77166961269,3.66077064353,0.270707757554,RC
117,,212344902,2.7282,1.3589,5.1712,0.7982,9.4228,1.2899,1.0688,1.5988,0.9017,2.0515,2.806,2.7892,2.8225,2.7734,2.8379,7.2838,6.7083,8.0189,6.2245,8.9912,-2.4959,-2.5331,-2.4655,-2.5749,-2.4375,0.9902,0.741,1.2017,0.392,1.3955,1.0385,0.7811,1.2578,0.4078,1.4594,1.6279,1.3456,1.8675,0.9407,2.0873,0.9803,0.7234,1.1994,0.3472,1.401,0.7684,0.5193,0.9808,0.1625,1.176,0.6653,0.4225,0.8722,0.0816,1.0625,1.3683,1.0934,1.6024,0.6973,1.8182,-0.3455,-0.5781,-0.147,-0.8947,0.0348,-0.8217,-1.0428,-0.633,-1.3274,-0.4603,-0.886,-1.1053,-0.6984,-1.3862,-0.5274,-0.9173,-1.1356,-0.7308,-1.4133,-0.56,-0.8865,-1.1064,-0.6989,-1.3848,-0.5276,-0.9506,-1.1681,-0.7645,-1.4434,-0.5947,-0.9657,-1.1834,-0.7799,-1.4567,-0.6105,0.32,0.1093,0.5298,-0.1019,0.7531,12.4548,12.3244,12.5805,12.1892,12.7069,3097.0968,2916.6799,3281.7137,2740.5408,3478.3971,6,griJHKs,79.06,2.7321,7.487,0.2516,5066,100,45.501,316.902,-0.699,0.2,-99.9,1.4582409243,9.4358762046,1,7.487,79.06,3,1,7.63,79.23,1,7.53,79.4,0.122,1.62,0.58,3.61,0.22,2.2,2.2308758069,0.03648,11.60528,0.09024,12.19954,0.0608,11.6939,1.20507394361e+28,1.49804176703,3.70466518545,0.288593572347,RGB
118,,212345443,17.9629,7.431,30.7748,3.3311,37.7527,0.7996,0.683,1.0266,0.6389,1.3081,2.4324,2.4165,2.4482,2.4009,2.4631,8.8252,8.1761,9.9647,7.8512,11.1015,-2.9549,-3.0075,-2.9168,-3.0551,-2.8872,0.897,0.6081,1.0681,0.2585,1.1542,1.0234,0.7229,1.1992,0.3311,1.2949,1.7839,1.4676,1.9674,1.0295,2.0939,0.9615,0.6598,1.1381,0.2638,1.2323,0.6931,0.3981,0.8668,0.0286,0.9557,0.5443,0.2546,0.7162,-0.0938,0.8015,1.4927,1.1764,1.6765,0.7406,1.8059,-0.5548,-0.8369,-0.3848,-1.1488,-0.3042,-1.1281,-1.3997,-0.9615,-1.6664,-0.8799,-1.211,-1.4821,-1.044,-1.744,-0.9612,-1.2496,-1.5206,-1.0826,-1.7803,-0.9995,-1.1875,-1.4573,-1.0222,-1.7193,-0.9415,-1.2838,-1.5535,-1.1175,-1.8102,-1.0351,-1.2966,-1.5657,-1.1308,-1.8217,-1.0493,0.1596,-0.0231,0.3527,-0.2097,0.5806,9.6059,9.4987,9.7523,9.4202,9.9169,834.0132,793.8532,892.2065,765.6662,962.4695,6,griJHKs,34.76,1.3086,4.303,0.3052,4640,100,45.128,319.122,-0.567,0.2,-99.9,0.9956880534,10.2543764522,1,4.303,34.76,2,0,-99.9,-99.9,1,4.57,34.8,0.095,0.95,-99.9,-99.9,0.29,0.9,0.616602066,0.0181944,8.4130944,0.0450072,9.0961072,0.030324,8.508124,1.24496735725e+28,1.51218603538,3.66651798055,0.318408872364,RGB
119,,212346520,9.9448,4.8812,19.6655,2.5024,32.2395,0.8838,0.7323,1.0801,0.6405,1.3159,2.6005,2.5827,2.6185,2.5668,2.6356,7.6357,7.0304,8.3465,6.6333,9.1184,-2.7213,-2.7552,-2.69,-2.7894,-2.6641,0.9974,0.7696,1.2128,0.5464,1.3652,1.0719,0.8351,1.297,0.6042,1.4578,1.7059,1.4497,1.9531,1.2001,2.14,1.0155,0.7788,1.2403,0.5481,1.4002,0.7825,0.5527,1.0002,0.3284,1.1539,0.6625,0.4379,0.8745,0.2184,1.0236,1.4311,1.1797,1.6734,0.9357,1.8559,-0.3752,-0.5904,-0.1732,-0.8017,-0.0327,-0.885,-1.0895,-0.6943,-1.2912,-0.5613,-0.9542,-1.1572,-0.7652,-1.3576,-0.6335,-0.9889,-1.1909,-0.8006,-1.3903,-0.6697,-0.955,-1.1584,-0.7645,-1.359,-0.6319,-1.0249,-1.2264,-0.8371,-1.4254,-0.7061,-1.0407,-1.2421,-0.8527,-1.4409,-0.7215,0.3779,0.1335,0.6241,-0.0904,0.8615,12.8777,12.7213,13.0269,12.5858,13.1776,3763.0383,3501.506,4030.6536,3289.7558,4320.2997,6,griJHKs,51.34,2.0751,5.553,0.2206,4775,100,45.425,317.636,-1.025,0.2,-99.9,1.2075618094,9.9975960534,1,5.553,51.34,2,1,5.55,51.06,0,-99.9,-99.9,0.093,1.19,0.16,4.21,-99.9,-99.9,2.7011719278,0.0430806,11.9665806,0.1065678,12.6090678,0.071801,12.064501,1.04526918483e+28,1.43625621821,3.67897337592,0.277362578586,RGB
120,,212346731,5.3413,2.8516,10.1823,1.5636,18.9526,1.1281,0.9462,1.3511,0.8045,1.6815,2.5772,2.5621,2.592,2.548,2.606,8.8615,8.1959,9.5981,7.6476,10.6225,-2.8088,-2.8391,-2.7802,-2.8739,-2.7553,0.7952,0.579,1.0091,0.3121,1.2108,0.8905,0.6595,1.1211,0.3768,1.3443,1.6138,1.3512,1.8772,1.064,2.1446,0.8257,0.5953,1.0561,0.3073,1.2788,0.5764,0.3554,0.7966,0.0768,1.0063,0.4428,0.2295,0.6551,-0.0417,0.8551,1.3289,1.0683,1.5931,0.7829,1.8645,-0.6312,-0.8313,-0.4328,-1.0944,-0.2504,-1.1713,-1.358,-0.9879,-1.599,-0.8212,-1.2494,-1.4337,-1.0685,-1.6748,-0.9054,-1.286,-1.4694,-1.1059,-1.7098,-0.9436,-1.2273,-1.4133,-1.0447,-1.6496,-0.879,-1.3182,-1.5016,-1.1383,-1.7386,-0.9761,-1.3298,-1.5129,-1.1504,-1.7484,-0.9888,0.2479,-0.0772,0.5714,-0.3956,0.8873,9.0243,8.8686,9.176,8.7227,9.3277,638.0462,593.9214,684.2184,555.3241,733.7217,5,riJHKs,48.7,1.5346,5.089,0.1686,4667,100,45.756,315.558,-0.615,0.2,-99.9,1.411907314,9.7276469713,1,5.089,48.7,3,1,5.13,49.7,1,5.12,48.2,0.077,1.07,0.13,2.34,0.15,1.1,0.4830440091,0.0282606,7.8031606,0.0699078,8.4630078,0.047101,7.900101,1.28470264068e+28,1.5258306877,3.66903780089,0.258246587586,RGB
121,,212347824,5.4315,2.484,14.0331,1.3986,27.3194,1.1082,0.8536,1.416,0.7048,1.6773,2.4746,2.4551,2.4941,2.4378,2.512,9.8731,8.7725,11.0022,8.0494,11.9436,-2.9586,-3.0027,-2.9126,-3.037,-2.8769,0.5765,0.2476,0.8856,0.0702,1.0914,0.6775,0.3203,1.0076,0.1354,1.2225,1.3992,1.0147,1.7695,0.8027,2.0001,0.6148,0.2537,0.9448,0.0704,1.1604,0.3617,0.0181,0.6791,-0.1604,0.889,0.2253,-0.1043,0.5328,-0.2792,0.7392,1.1098,0.7278,1.4802,0.5206,1.7112,-0.8518,-1.1589,-0.5612,-1.3287,-0.3607,-1.3989,-1.6698,-1.1262,-1.8428,-0.9335,-1.4775,-1.7447,-1.2075,-1.9175,-1.0152,-1.5148,-1.7808,-1.2455,-1.9529,-1.0535,-1.4571,-1.7231,-1.1856,-1.8967,-0.9942,-1.548,-1.8096,-1.2794,-1.9845,-1.0884,-1.5603,-1.8218,-1.2923,-1.9954,-1.1012,0.2437,-0.144,0.6381,-0.4539,0.9584,9.3836,9.1535,9.6544,8.9629,9.8179,752.8565,677.1666,852.8794,620.2578,919.5569,6,griJHKs,39.02,1.6643,4.195,0.224,4682,100,44.83,320.94,-0.655,0.2,-99.9,1.5804234137,9.7349197839,1,4.195,39.02,3,1,4.08,39.56,1,4.31,37.9,0.078,0.9,0.19,4.03,0.21,1.4,0.5564167187,0.0277818,7.9338818,0.0687234,8.6005234,0.046303,8.031003,1.61536116837e+28,1.62529770957,3.67043140936,0.379862922644,RGB
122,,212349887,9.0329,4.3649,22.1828,2.5685,34.2407,0.9533,0.7394,1.181,0.6498,1.3925,2.4031,2.3772,2.4283,2.3547,2.452,10.033,8.8747,10.8509,8.335,11.684,-3.0356,-3.0751,-2.9874,-3.1004,-2.9508,0.5529,0.2758,0.8656,0.1087,1.0075,0.658,0.3431,0.9891,0.1711,1.1384,1.3881,1.024,1.7386,0.8268,1.9055,0.5955,0.2774,0.9288,0.1063,1.0779,0.3393,0.0452,0.662,-0.1221,0.8065,0.2008,-0.0745,0.5148,-0.239,0.6565,1.0958,0.7371,1.4454,0.5462,1.6126,-0.8801,-1.1245,-0.5782,-1.2845,-0.4406,-1.4315,-1.6358,-1.1473,-1.7951,-1.0125,-1.5107,-1.7091,-1.228,-1.8689,-1.0928,-1.5484,-1.7453,-1.2663,-1.9047,-1.1313,-1.49,-1.6879,-1.2095,-1.8493,-1.0754,-1.5821,-1.7774,-1.3018,-1.9367,-1.167,-1.5944,-1.7869,-1.3152,-1.9477,-1.1804,0.7552,0.3855,1.1282,0.146,1.4721,8.612,8.2242,8.7265,8.0501,8.8121,527.7272,441.4063,556.2802,407.4025,578.6606,5,grJHKs,32.86,2.0856,4.034,0.1875,4729,100,45.175,319.516,-0.575,0.2,-99.9,1.1204835354,9.9558272023,1,4.034,32.86,3,1,3.96,31.76,1,3.99,31.4,0.079,0.86,0.08,4.73,0.17,1.9,0.4003751157,0.0860928,7.1873928,0.2129664,7.9448664,0.143488,7.323988,1.73610428975e+28,1.65660388108,3.67476931402,0.345372045771,RGB
123,,212350052,7.3826,3.8674,13.74,2.0424,22.4042,0.9419,0.8176,1.1399,0.7343,1.4117,2.2789,2.2583,2.2991,2.2381,2.3193,11.4282,10.7474,12.4506,10.262,13.6672,-3.221,-3.2542,-3.1904,-3.2906,-3.163,0.0354,-0.1525,0.177,-0.3632,0.2807,0.0835,-0.1016,0.2259,-0.3126,0.3306,0.687,0.49,0.85,0.2684,0.9841,0.0247,-0.1585,0.1647,-0.3685,0.2669,-0.1911,-0.3752,-0.0536,-0.5838,0.0457,-0.2967,-0.4819,-0.1606,-0.6891,-0.0626,0.4155,0.2232,0.5721,0.0051,0.6985,-1.3121,-1.4964,-1.1806,-1.7011,-1.0881,-1.7916,-1.977,-1.6604,-2.1801,-1.566,-1.857,-2.0419,-1.7262,-2.2446,-1.6322,-1.8896,-2.0747,-1.7587,-2.2774,-1.6641,-1.8556,-2.0444,-1.7209,-2.2487,-1.622,-1.924,-2.1098,-1.7923,-2.3125,-1.6963,-1.9387,-2.1255,-1.806,-2.3283,-1.7099,0.1946,-0.0485,0.4715,-0.2765,0.7776,13.2554,13.148,13.373,13.0541,13.5274,4477.8668,4261.9368,4727.0491,4081.4786,5075.6095,4,rJHKs,23.47,1.1526,3.318,0.1521,5107,100,46.074,313.847,-0.617,0.2,-99.9,1.0010941772,9.8682093384,1,3.318,23.47,2,0,-99.9,-99.9,1,3.44,24.3,0.079,0.72,-99.9,-99.9,0.13,0.9,3.2451050771,0.0221844,11.4205844,0.0548772,11.9981772,0.036974,11.500774,3.06376905543e+28,1.9032840963,3.70816585786,0.226487637632,RC
124,,212351370,3.5077,1.5751,7.4843,1.1072,14.781,1.1812,0.9522,1.5259,0.7848,1.7415,2.5421,2.522,2.5611,2.5027,2.5783,9.4349,8.6072,10.603,7.9361,11.2345,-2.8716,-2.9104,-2.8392,-2.9452,-2.8113,0.4972,0.1955,0.7312,-0.0067,0.9438,0.5633,0.2506,0.8063,0.0273,1.0285,1.1763,0.8435,1.4395,0.5825,1.6848,0.5076,0.1947,0.7506,-0.0302,0.9726,0.2812,-0.0228,0.5174,-0.2302,0.7319,0.1665,-0.1303,0.3971,-0.3245,0.606,0.9052,0.5786,1.1627,0.3301,1.4026,-0.8605,-1.1459,-0.639,-1.3197,-0.4401,-1.358,-1.6295,-1.1473,-1.7785,-0.9596,-1.4249,-1.6942,-1.2159,-1.8404,-1.0304,-1.4589,-1.7272,-1.2508,-1.8699,-1.0656,-1.429,-1.6978,-1.2195,-1.8421,-1.0326,-1.4951,-1.7621,-1.2875,-1.9038,-1.1028,-1.5112,-1.7778,-1.3037,-1.9185,-1.1189,0.0263,-0.3873,0.4905,-0.7802,0.9067,9.7957,9.6229,9.984,9.4595,10.2182,910.1891,840.57,992.6436,779.6551,1105.6868,4,rJHKs,44.15,1.9029,4.777,0.1659,4907,100,46.152,313.491,-0.96,0.2,-99.9,1.4607895455,9.5450224428,1,4.777,44.15,3,1,4.49,42.37,1,4.79,42.1,0.089,1.03,0.28,5.23,0.14,1.6,0.6819951025,0.0029982,8.3737982,0.0074166,8.9426166,0.004997,8.442697,1.77981869599e+28,1.66740383537,3.69081605798,0.340886330028,RGB
125,,212351799,6.4272,3.1711,13.0799,1.6681,24.1747,1.0284,0.8427,1.2611,0.7146,1.5341,2.6783,2.6662,2.6904,2.6549,2.7017,7.5316,6.8547,8.2904,6.3525,9.1047,-2.6374,-2.676,-2.5994,-2.7147,-2.5684,1.0453,0.7999,1.2834,0.5643,1.4878,1.1181,0.8622,1.3667,0.6177,1.5841,1.7751,1.4957,2.0453,1.2323,2.2919,1.0574,0.8018,1.3063,0.5573,1.5231,0.8244,0.5763,1.0659,0.3384,1.274,0.7038,0.4621,0.9403,0.2297,1.1415,1.4992,1.2241,1.7663,0.965,2.011,-0.3402,-0.5715,-0.1137,-0.7957,0.0756,-0.8527,-1.0728,-0.6373,-1.2867,-0.4605,-0.9233,-1.1417,-0.7097,-1.3541,-0.5347,-0.9577,-1.1752,-0.7446,-1.3867,-0.5707,-0.9139,-1.1328,-0.7001,-1.3454,-0.5235,-0.9911,-1.2079,-0.7787,-1.4192,-0.6049,-1.0047,-1.2216,-0.7928,-1.4323,-0.6186,0.4566,0.1885,0.727,-0.0683,0.9855,12.1709,12.0045,12.3389,11.8451,12.4948,2717.6159,2517.0789,2936.1214,2338.93,3154.7537,6,griJHKs,60.28,1.5179,6.121,0.2745,4800,100,45.921,315.356,-0.77,0.2,-99.9,1.3343952136,9.8080218144,1,6.121,60.28,3,1,6.04,60.38,1,6.14,59.6,0.088,1.29,0.19,4.84,0.26,0.8,1.9748986077,0.0520524,11.2996524,0.1287612,11.9594612,0.086754,11.404954,1.03842795889e+28,1.43340444356,3.68124123738,0.305488985071,RGB
126,,212352199,26.7469,16.6195,34.9849,8.599,38.6284,0.6878,0.6361,0.788,0.6103,0.9482,2.3878,2.3647,2.4102,2.3415,2.4316,8.6478,8.2781,9.2071,8.0046,10.0273,-2.9908,-3.0285,-2.9558,-3.0694,-2.9241,0.8887,0.744,0.9873,0.5309,1.0624,1.0023,0.8529,1.1072,0.6295,1.1891,1.7192,1.5561,1.8453,1.3163,1.9535,0.9445,0.7948,1.0483,0.5711,1.129,0.6835,0.5369,0.7839,0.3191,0.8606,0.541,0.3968,0.6388,0.1841,0.7112,1.4261,1.2647,1.5514,1.0276,1.6611,-0.5401,-0.6812,-0.4465,-0.8862,-0.3778,-1.1001,-1.2378,-1.0076,-1.4328,-0.939,-1.1783,-1.3159,-1.0854,-1.5096,-1.0165,-1.2162,-1.3536,-1.123,-1.547,-1.0544,-1.166,-1.3026,-1.0739,-1.4956,-1.0059,-1.2528,-1.3895,-1.1599,-1.5825,-1.0918,-1.267,-1.4038,-1.1744,-1.5957,-1.1059,0.4691,0.349,0.5906,0.228,0.7207,12.4079,12.3421,12.485,12.2849,12.5768,3030.9624,2940.5296,3140.573,2864.0872,3276.0558,6,griJHKs,29.78,2.3008,4.304,0.2206,4617,100,44.97,320.846,-0.85,0.2,-99.9,0.6208936924,10.427273454,1,4.304,29.78,3,1,3.66,29.74,1,3.68,30.3,0.093,0.94,0.07,3.16,0.2,2.1,2.1636714576,0.0534774,11.2830774,0.1322862,12.0000862,0.089129,11.396929,1.17189230313e+28,1.48591577276,3.66435987455,0.16602460661,RGB
127,,212352700,23.4029,12.9052,32.8435,6.5498,37.1631,0.6797,0.6197,0.8003,0.5996,0.9795,2.3383,2.3164,2.3594,2.2946,2.3789,9.0933,8.6445,9.8393,8.3551,10.8729,-3.0629,-3.105,-3.0253,-3.1515,-2.9922,0.6654,0.4783,0.7826,0.246,0.8633,0.7584,0.5671,0.8783,0.3298,0.9619,1.3987,1.1994,1.5312,0.957,1.6329,0.7066,0.515,0.8257,0.2768,0.9077,0.4603,0.2721,0.5775,0.0371,0.6575,0.3302,0.1443,0.4456,-0.0876,0.5241,1.1164,0.9195,1.2451,0.6785,1.3428,-0.7171,-0.8988,-0.6044,-1.127,-0.5305,-1.2423,-1.419,-1.1317,-1.6425,-1.0578,-1.3145,-1.49,-1.204,-1.7125,-1.1312,-1.3514,-1.5268,-1.241,-1.7484,-1.168,-1.3261,-1.5021,-1.2152,-1.7229,-1.1402,-1.3918,-1.5668,-1.2815,-1.7878,-1.2082,-1.4097,-1.5848,-1.2994,-1.8055,-1.2256,0.025,-0.1061,0.1654,-0.2408,0.3299,9.9153,9.84,10.0102,9.7773,10.1296,961.7432,928.9807,1004.6971,902.5349,1061.4765,6,griJHKs,27.87,1.4478,3.733,0.3495,4630,100,45.693,317.024,-1.401,0.2,-99.9,0.9031145505,10.3692696769,1,3.733,27.87,3,1,3.57,28.19,1,3.88,27.8,0.081,0.81,0.72,1.41,0.34,1.2,0.7136280875,0.00285,8.60365,0.00705,9.20525,0.00475,8.67775,1.31040014432e+28,1.53443200314,3.66558099102,0.207389729736,RGB
128,,212352865,15.9806,8.312,29.1437,4.3896,37.4441,0.7876,0.6713,0.9473,0.6219,1.1421,2.2416,2.2232,2.26,2.2054,2.2772,10.9041,10.1847,11.8344,9.7849,12.8671,-3.2366,-3.2687,-3.2072,-3.3018,-3.1813,0.4131,0.2157,0.5952,0.016,0.6887,0.5349,0.3305,0.7305,0.1232,0.8371,1.2643,1.0519,1.4895,0.8353,1.6303,0.4775,0.2722,0.6727,0.0641,0.7779,0.2107,0.0098,0.398,-0.1937,0.4962,0.0638,-0.1338,0.2446,-0.3335,0.3378,0.9654,0.7539,1.1884,0.5388,1.33,-1.0248,-1.2171,-0.8555,-1.4118,-0.771,-1.5932,-1.7783,-1.4355,-1.9664,-1.3526,-1.673,-1.8572,-1.5172,-2.0447,-1.4336,-1.7119,-1.8956,-1.5567,-2.0827,-1.4731,-1.6595,-1.843,-1.5017,-2.0289,-1.4186,-1.749,-1.932,-1.594,-2.1186,-1.511,-1.7633,-1.9459,-1.6083,-2.1316,-1.5249,0.4448,0.222,0.6681,0.029,0.8616,12.3753,12.2418,12.5224,12.1523,12.6608,2985.8389,2807.7679,3195.0208,2694.3645,3405.3257,6,griJHKs,22.59,1.0435,3.104,0.1221,4567,100,44.896,321.277,-0.857,0.2,-99.9,0.9856001623,10.2035930811,1,3.104,22.59,2,0,-99.9,-99.9,1,3.1,23.0,0.07,0.67,-99.9,-99.9,0.1,0.8,2.1290923439,0.0507072,10.7530072,0.1254336,11.4759336,0.084512,10.866612,1.78377727774e+28,1.66836869835,3.65963101161,0.241253559559,RC
129,,212353324,5.9429,2.1338,16.1711,0.8475,30.7091,0.9884,0.7429,1.3473,0.6244,1.8896,2.1347,2.0987,2.1735,2.0668,2.2083,13.8386,12.35,15.5614,11.474,17.8965,-3.4456,-3.4867,-3.4061,-3.528,-3.3706,-0.2954,-0.585,0.0226,-0.9219,0.1943,-0.2121,-0.5099,0.1256,-0.854,0.3011,0.409,0.0869,0.7783,-0.266,0.9636,-0.2631,-0.561,0.0762,-0.906,0.2513,-0.5028,-0.7932,-0.1792,-1.1325,-0.0069,-0.6276,-0.9124,-0.3158,-1.2472,-0.1454,0.1302,-0.1822,0.4889,-0.5318,0.67,-1.6616,-1.9368,-1.3679,-2.2652,-1.2005,-2.1703,-2.4352,-1.8984,-2.7539,-1.7343,-2.24,-2.5032,-1.9724,-2.8199,-1.8091,-2.2763,-2.5387,-2.0111,-2.8541,-1.8482,-2.2588,-2.5235,-1.9919,-2.8387,-1.8293,-2.3175,-2.5796,-2.0539,-2.8938,-1.8914,-2.3368,-2.599,-2.0734,-2.9129,-1.9111,0.094,-0.2755,0.4368,-0.5666,0.7525,13.3825,13.1507,13.5809,12.9518,13.7607,4747.8802,4267.0892,5202.196,3893.7262,5651.2042,5,grJHKs,16.43,1.8764,2.51,0.1082,5039,100,45.9,315.793,-1.226,0.2,-99.9,1.0278429193,9.7739984225,1,2.51,16.43,3,1,2.49,16.05,1,2.57,17.1,0.06,0.53,0.01,1.32,0.09,1.8,3.4288549559,0.010716,11.153216,0.026508,11.747408,0.01786,11.23006,4.25793155307e+28,2.0462267467,3.70234435836,0.375345174473,RC
130,,212353420,9.9727,6.0474,18.7532,3.3915,32.8218,0.9004,0.7578,1.0163,0.6343,1.2172,2.3633,2.3477,2.3782,2.3306,2.3949,10.1515,9.3663,10.6135,8.6055,11.6387,-3.0805,-3.1009,-3.0528,-3.1393,-3.0103,0.3567,0.2399,0.6608,0.0274,0.8656,0.4144,0.2916,0.7638,0.0774,0.9762,1.0646,0.9098,1.4522,0.683,1.6859,0.3513,0.2309,0.7076,0.0176,0.9196,0.1263,0.0118,0.4534,-0.1999,0.6606,0.0132,-0.0974,0.3166,-0.3076,0.5203,0.782,0.6354,1.161,0.4133,1.3916,-1.0206,-1.1225,-0.7507,-1.3303,-0.5526,-1.5163,-1.6127,-1.2952,-1.8189,-1.1024,-1.5852,-1.6819,-1.3701,-1.8861,-1.1779,-1.619,-1.7153,-1.4072,-1.9194,-1.2155,-1.5736,-1.6712,-1.3643,-1.8804,-1.1739,-1.652,-1.7479,-1.4444,-1.9532,-1.2537,-1.6646,-1.7617,-1.4593,-1.9672,-1.2693,0.217,-0.0836,0.4283,-0.5795,0.7318,9.6681,9.5855,9.754,9.4619,9.8679,858.2469,826.2139,892.9054,780.5288,940.9849,4,rJHKs,28.9,1.2175,3.857,0.1858,4850,100,46.233,313.278,-0.784,0.2,-99.9,0.9473271566,9.9988127547,1,3.857,28.9,3,1,3.81,27.81,1,3.86,29.5,0.075,0.82,0.12,1.7,0.17,0.9,0.6454632549,0.024738,8.107638,0.061194,8.708694,0.04123,8.19303,1.96636584442e+28,1.71069239285,3.6857417386,0.235836595973,RC
131,,212354635,6.0206,3.0045,12.1962,1.5809,22.7208,1.0213,0.8386,1.2507,0.7092,1.5321,2.5382,2.5223,2.5539,2.508,2.5683,8.8176,8.071,9.6682,7.4958,10.6339,-2.8458,-2.8816,-2.8119,-2.9187,-2.784,0.6949,0.4629,0.9234,0.222,1.1237,0.7702,0.5297,1.0092,0.2798,1.2209,1.4119,1.1518,1.6745,0.8837,1.9138,0.7131,0.4726,0.9517,0.2231,1.1628,0.4788,0.2448,0.71,0.0021,0.9128,0.3577,0.1291,0.5831,-0.1086,0.7798,1.134,0.8789,1.3916,0.6158,1.6268,-0.6827,-0.9029,-0.4678,-1.1313,-0.2828,-1.1949,-1.4052,-0.9916,-1.6236,-0.8189,-1.2645,-1.4732,-1.0628,-1.6898,-0.8925,-1.2994,-1.5073,-1.0984,-1.7234,-0.9289,-1.263,-1.4717,-1.0602,-1.6885,-0.8874,-1.3352,-1.5426,-1.1348,-1.7577,-0.9652,-1.3503,-1.5577,-1.1501,-1.7726,-0.98,0.426,0.1748,0.6746,-0.0683,0.915,11.3075,11.1545,11.4641,11.0063,11.6128,1825.9878,1701.7502,1962.5087,1589.4862,2101.6431,6,griJHKs,44.15,1.4934,4.805,0.1954,4760,100,45.642,317.648,-0.99,0.2,-99.9,1.3633940404,9.7796397743,1,4.805,44.15,3,1,4.82,45.03,1,4.84,42.7,0.076,1.01,0.15,2.73,0.18,1.1,1.3294786997,0.048564,10.091564,0.120132,10.744932,0.08094,10.19354,1.37646612517e+28,1.55579359877,3.67760695272,0.290238832688,RGB
